"","artist.hotttnesss","bars_start","beats_start","duration","end_of_fade_in","loudness","song.hotttnesss","start_of_fade_out","tatums_start","tempo","terms","time_signature"
"242",0.441355562,0.84966,0.37107,275.06893,0,-4.376,NA,271.296,0.37107,124.009,"europop",4
"243",0.491828704,2.91664,2.91664,191.81669,3.146,-38.525,0.545230294,179.868,2.91664,90.084,"rock",1
"244",0.467133519,0.14825,0.14825,177.24036,0.107,-1.843,0.447135796,171.404,0.14825,106.698,"post-grunge",1
"245",0.574274731,2.49921,0.20127,233.58649,0.229,-3.937,0.784194616,233.586,0.20127,89.78,"alternative metal",4
"246",0.266275286,1.21134,0.62753,38.3473,0,-16.006,0.214253449,38.347,0.33773,107.177,"gabba",7
"247",0.374862616,1.09675,0.65712,100.85832,0,-19.794,0,100.858,0.65712,152.258,"irish folk",4
"248",0.750311503,1.4142,0.52971,485.19791,4.923,-7.614,NA,474.517,0.52971,134.083,"dance rock",4
"249",0.292801539,0.2401,0.2401,239.01995,0.187,-10.274,NA,230.545,0.2401,106.398,"soul jazz",3
"250",0.558298348,0.34848,0.34848,288.49587,0.107,-5.912,NA,276.95,0.15981,160.022,"rap metal",3
"251",0.351345077,0.80322,0.21688,151.53587,0,-7.108,0,145.734,0.21688,101.492,"country blues",4
"252",0.388112774,0.88661,0.18997,160.28689,0.061,-15.578,NA,156.386,0.18997,86.141,"instrumental pop",4
"253",0.497711444,0.94816,0.42407,181.55057,0.133,-9.334,0.621765583,173.761,0.16397,120.097,"funk metal",4
"254",0.560380805,0.56464,0.10177,70.26893,0,-16.942,NA,64.505,0.10177,128.173,"soundtrack",4
"255",0.37425994,0.59386,0.59386,173.24363,0.09,-6.021,0.606816327,161.414,0.16834,88.835,"rap",4
"256",0.389589781,0.07702,0.07702,155.74159,0.177,-13.135,0,144.689,0.07702,105.24,"chicago soul",4
"257",0.295889812,0.1822,0.1822,148.03546,0.404,-6.893,NA,141.427,0.1822,162.385,"chanson",1
"258",0.409550595,1.56449,0.48327,94.06649,0,-9.506,NA,94.066,0.21636,109.636,"gabba",5
"259",0.586433379,1.03723,0.48534,241.52771,0,-7.255,0.873702495,229.837,0.07522,108.264,"british pop",4
"260",0.316692162,0.86869,0.38598,226.82077,0.322,-7.684,NA,220.235,0.14402,119.524,"pop rock",4
"261",0.344814469,1.24011,0.63239,106.52689,4.104,-12.385,0.323112121,106.527,0.34167,97.76,"big beat",4
"262",0.413237884,0.2753,0.2753,224.28689,2.409,-4.779,0.537503904,217.623,0.2753,241.877,"roots reggae",4
"263",0.466826993,1.9407,0.63157,340.29669,0.374,-11.356,0.547324832,327.396,0.46721,91.328,"rock",4
"264",0.394127577,0.25594,0.25594,216.55465,3.17,-8.147,0.494357324,209.537,0.25594,130.062,"trip hop",4
"265",0.466775622,1.9281,1.05993,279.2224,2.009,-6.582,0.360370583,265.834,0.47298,68.734,"hard rock",4
"266",0.292656454,1.53215,0.28794,158.56281,0.223,-16.527,0,153.211,0.28794,94.658,"progressive house",3
"267",0.374271174,0.55116,0.55116,234.44853,0.374,-10.173,0.345802234,222.546,0.55116,102.055,"roots reggae",1
"268",0.291539727,0.24263,0.24263,155.95057,0.299,-14.123,0.462643183,144.283,0.24263,109.065,"classic country",1
"269",0.244243643,0.94024,0.28878,233.53424,0,-5.483,0,226.04,0.28878,184.981,"gabba",4
"270",0.411448143,0.03033,0.03033,256.80934,0,-7.307,0.405115722,242.95,0.03033,201.802,"hip hop",3
"271",0.606630152,1.46506,0.9623,234.65751,0.638,-12.75,NA,217.281,0.71179,119.67,"hip hop",4
"272",0.367639871,0.36771,0.36771,163.76118,3.286,-10.328,NA,157.994,0.08344,105.181,"orchestra",1
"273",0.379436972,0.47606,0.05935,159.03302,0.318,-9.668,0,150.065,0.05935,165.668,"honky tonk",3
"274",0.283699176,0.52049,0.20247,214.04689,0,-5.444,NA,206.542,0.04346,188.056,"hip hop",3
"275",0.593624366,1.09625,0.26708,301.06077,0,-4.144,NA,290.743,0.06075,143.97,"sympho black metal",4
"276",0.399451724,1.1755,1.1755,109.37424,2.258,-18.349,0.615372256,101.825,0.68035,61.883,"chill-out",1
"277",0.346357522,0,0,151.82322,0.458,-20.964,NA,142.431,0.54544,0,"orchestra",1
"278",0.317504856,0.55213,0.55213,287.11138,2.624,-11.877,NA,280.166,0.55213,163.167,"latin jazz",4
"279",0.378498493,1.06912,0.27715,239.98649,5.939,-5.627,0.193857803,226.476,0.0787,144.836,"post-grunge",3
"280",0.605507136,0.82669,0.30176,229.642,0,-1.998,0.658623927,226.22,0.30176,108.499,"post-hardcore",4
"281",0.482131081,1.09797,0.78697,143.98649,0,-7.901,0,134.6,0.63224,193.978,"dance-punk",4
"282",0.233131687,1.08229,0.47129,153.20771,0,-8.798,0.194735229,146.431,0.17752,88.935,"grindcore",4
"283",0.50654532,1.18037,0.53116,316.65587,0.164,-5.934,0.274281704,311.664,0.20573,91.69,"gangster rap",4
"284",0.634412385,1.30509,0.11465,182.09914,0,-10.7,0.31276992,182.099,0.11465,210.8,"blues-rock",7
"285",0.405031298,1.75476,0.2587,205.21751,0.386,-4.332,0.419674279,195.785,0.06753,82.205,"british pop",4
"286",0.257496328,0.48273,0.48273,131.05587,0,-15.672,NA,126.856,0.24061,121.563,"rockabilly",1
"287",0.409292117,0.5877,0.21538,316.73424,0.165,-15.54,0.531612769,307.177,0.21538,162.682,"twee pop",4
"288",0.333154508,0.49337,0.49337,431.64689,0.738,-14.621,NA,421.97,0.49337,106.219,"hard bop",1
"289",0.319209721,0.62925,0.27432,183.37914,0.207,-11.428,0,172.815,0.09063,172.337,"chill-out",4
"290",0.324430892,0.66029,0.1062,324.51873,0.073,-11.273,NA,320.372,0.1062,210.305,"broken beat",4
"291",0.307902094,1.03068,0.33489,172.01587,0.331,-9.745,0,167.869,0.33489,175.393,"miami bass",4
"292",0.623970266,1.64218,0.22963,165.66812,0.154,-10.917,NA,160.508,0.22963,128.459,"vocal",5
"293",0.482298832,1.42728,0.2964,377.67791,0.537,-21.787,0,364.037,0.2964,109.671,"post-grunge",5
"294",0.343605383,1.2656,0.41686,145.00526,0.328,-14.449,NA,138.199,0.41686,141.024,"brill building pop",4
"295",0.3268453,1.4013,0.44651,153.28608,0,-7.535,0.721572661,147.696,0.20795,125.558,"funky house",4
"296",0.384986117,0.75785,0.4704,215.35302,2.868,-10.918,NA,205.636,0.4704,211.327,"flamenco",3
"297",0.49576633,1.17121,0.37611,156.70812,0.136,-21.25,NA,145.09,0.18186,147.637,"ballet",4
"298",0.527066335,0.20873,0.20873,168.38485,0,-12.77,NA,156.032,0.20873,98.49,"country rock",1
"299",0.409464909,2.37415,0.23353,150.25587,12.666,-15.574,NA,137.439,0.23353,137.673,"brazilian pop music",7
"300",0.379137556,1.69872,0.82306,159.76444,0.229,-9.79,NA,155.527,0.38414,68.283,"doo-wop",4
"301",0.291883422,0,0,230.26893,0.286,-32.017,NA,212.863,1.02751,0,"j pop",1
"302",0.44974631,0.89194,0.44938,465.60608,0.409,-5.533,0.582918459,458.455,0.22866,134.014,"happy hardcore",4
"303",0.604655128,0.75775,0.05171,247.77098,0,-8.901,0.352232225,233.982,0.05171,85.157,"pop punk",4
"304",0.258671268,0.82991,0.09687,165.98159,0,-15.915,0.274073578,156.624,0.09687,86.162,"classic country",4
"305",0.298372721,1.83315,0.52075,368.16934,0.288,-8.489,0.319565987,351.469,0.08404,93.106,"jazz",4
"306",0.313665817,1.67708,0.43396,176.27383,0,-13.366,NA,168.856,0.43396,49.262,"chanson",4
"307",0.403784235,4.45887,0.64848,266.4224,0,-5.947,0.636287224,266.422,0.13044,80.149,"hip hop",4
"308",0.30566262,6.13784,0.70285,111.0722,0.555,-13.826,NA,105.982,0.70285,82.422,"bel canto",4
"309",0.414236248,0.53173,0.53173,313.7824,0.427,-11.488,NA,308.094,0.53173,107.197,"blues-rock",3
"310",0,4.40296,3.4443,265.37751,4.093,-9.28,NA,265.378,3.20897,124.177,"pop folk",4
"311",0.362902986,0.81851,0.50946,167.20934,0,-7.928,NA,156.34,0.3557,196.034,"british pop",4
"312",0.29127103,15.72122,0.31952,240.61342,0.52,-14.367,NA,233.593,0.31952,64.401,"early music",4
"313",0.359757244,1.24897,0.32576,356.41424,0.067,-7.598,NA,352.775,0.09605,130.861,"musette",4
"314",0.380756416,0.20797,0.20797,260.28363,0.16,-2.939,NA,257.869,0.0406,90.008,"downtempo",4
"315",0.262798505,1.16763,0.18636,256.39138,0,-8.632,NA,239.56,0.18636,122.174,"irish folk",4
"316",0.420937755,0.26197,0.26197,316.49914,2.061,-14.544,0.761303218,303.148,0.26197,95.981,"chill-out",4
"317",0.431839301,1.01919,0.20354,252.57751,0,-7.605,NA,252.577,0.20354,75.955,"argentine rock",5
"318",0.446732968,0.65984,0.09582,224.60036,0.085,-13.256,0.425124658,219.214,0.09582,210.871,"country rock",4
"319",0.358893493,0.42031,0.42031,214.12526,0.647,-7.225,NA,201.961,0.13396,105.196,"cantonese pop",1
"320",0.401997543,0.25199,0.25199,259.44771,0.212,-8.422,0,249.667,0.06293,106.689,"hip hop",1
"321",0.592614927,0.26987,0.26987,236.25098,4.569,-5.12,NA,226.569,0.26987,112.787,"teen pop",4
"322",0.404897336,2.12633,0.80142,43.36281,0,-23.996,0,43.363,0.46098,93.779,"cabaret",3
"323",0.550212562,0.9312,0.26102,236.93016,1.054,-8.041,NA,221.518,0.10227,89.865,"instrumental pop",4
"324",0.417593317,1.88078,1.88078,243.82649,2.798,-10.957,NA,229.32,1.88078,133.339,"pop rock",4
"325",0.310614282,0.86414,0.24834,241.47546,0.194,-14.835,0,223.927,0.24834,98.718,"screamo",4
"326",0.387635478,0.1545,0.1545,183.17016,0.317,-22.289,NA,175.044,0.1545,74.072,"jazz fusion",1
"327",0.405352011,0.0462,0.0462,424.12363,0,-10.683,NA,403.331,0.0462,130.006,"progressive house",4
"328",0.31853603,0.89958,0.33394,111.62077,2.235,-18.703,NA,100.763,0.33394,104.394,"jazz funk",3
"329",0.310544672,0.08264,0.08264,138.63138,0.206,-9.672,0,134.24,0.08264,159.587,"cool jazz",1
"330",0.372232889,1.82138,0.57911,270.602,0.504,-10.754,0.473346541,265.752,0.57911,192.702,"ccm",5
"331",0,0.89878,0.28949,173.19138,5.05,-8.372,NA,167.3,0.28949,98.11,"country rock",4
"332",0.320517791,0.74186,0.23924,218.38322,0.199,-4.37,0.400443466,211.011,0.23924,118.595,"flamenco",4
"333",0.47722519,0.36938,0.36938,153.33832,0.837,-15.599,NA,145.398,0.15496,143.601,"teen pop",1
"334",0.335933116,2.16497,0.69213,230.71302,0.421,-6.358,NA,219.417,0.20093,81.319,"bhangra",3
"335",0.431824888,0.0578,0.0578,407.37914,0.701,-7.884,0,401.421,0.0578,89.345,"breakbeat",5
"336",0.396356237,0.36965,0.02683,337.68444,0,-5.134,0.392008772,326.995,0.02683,174.993,"breakbeat",4
"337",0.568350503,0.65355,0.187,236.17261,0.131,-4.954,NA,227.875,0.187,129.122,"heartland rock",4
"338",0.391370587,2.2856,0.91052,511.16363,2.757,-26.358,NA,472.044,0.91052,86.666,"symphonic rock",3
"339",0.253785313,0.08946,0.08946,338.23302,0,-15.672,NA,323.111,0.08946,231.867,"latin jazz",4
"340",0.399537136,0.52463,0.15224,45.66159,0.131,-21.593,NA,45.662,0.15224,190.698,"tech house",4
"341",0.294053193,1.82394,0.57608,207.43791,0.537,-11.255,0.419125893,198.159,0.10426,97.538,"blues-rock",4
"342",0,0.90673,0.2756,29.54404,0,-11.494,NA,29.544,0.06593,95.225,"turnablism",3
"343",0.310661896,0.54954,0.12142,335.51628,0,-7.427,NA,329.062,0.12142,139.993,"club",4
"344",0.3228233,0.1353,0.1353,197.19791,0,-16.113,0.253834736,185.481,0.1353,159.233,"latin jazz",1
"345",0.320086927,0.78057,0.33076,152.92036,0.246,-9.843,NA,142.269,0.33076,124.75,"chanson",3
"346",0.366820788,0.92052,0.32965,326.00771,0,-17.492,0.662493161,320.012,0.32965,100.415,"instrumental rock",4
"347",0.377593082,0.58138,0.58138,305.162,0.189,-6.301,0.599660358,283.527,0.29461,105.003,"ballad",4
"348",0.554633231,0.23845,0.23845,279.97995,0,-6.294,0.888813538,265.131,0.23845,110.218,"hip hop",4
"349",0.080166939,0.78146,0.10352,261.51138,0,-7.64,NA,247.525,0.10352,88.973,"hip hop",4
"350",0.378442737,0.57619,0.1319,149.86404,0.322,-18.341,NA,144.765,0.1319,134.566,"soundtrack",4
"351",0.331351565,1.85881,1.22593,75.67628,0,-22.752,0.427446572,75.676,1.07213,186.882,"nu metal",3
"352",0.532803542,0.33963,0.33963,290.55955,0.119,-4.169,0.684613086,290.56,0.13028,113.995,"rock",4
"353",0.420692588,0.60033,0.60033,363.85914,0.233,-6.977,0.64068403,355.776,0.08124,90.199,"blues-rock",1
"354",0.449002436,0.89742,0.37378,282.43546,0.156,-14.041,0.334706549,278.082,0.19894,111.032,"stoner metal",3
"355",0.341254769,1.42159,1.42159,135.31383,2.821,-16.994,NA,123.002,1.42159,124.184,"vaudeville",1
"356",0.443708895,0.2401,0.2401,221.30893,0,-12,NA,215.412,0.2401,157.746,"blues-rock",1
"357",0.580095045,1.19076,0.55784,75.57179,0,-7.626,0.215080319,75.572,0.21825,100.032,"screamo",4
"358",0.369535728,0.53136,0.21433,338.1024,0,-6.318,0.401486711,333.769,0.05257,185.88,"hip hop",4
"359",0.420937755,2.13676,0.2295,298.10893,0.177,-12.811,0.673875572,288.044,0.2295,94.031,"chill-out",5
"360",0.444025681,1.61515,0.08166,170.84036,0,-9.448,NA,165.32,0.08166,76.013,"brill building pop",3
"361",0.279642625,1.31785,0.41114,215.37914,0.334,-10.398,NA,211.453,0.18419,133.553,"chanson",4
"362",0.557562472,0.5373,0.24217,213.49832,0.374,-5.537,0.590252715,213.498,0.09424,202.233,"post-hardcore",4
"363",0.452789477,2.129,0.33648,351.08526,0,-7.513,0.428702263,343.748,0.18753,133.405,"disco",5
"364",0.354934743,6.65575,6.65575,658.02404,14.582,-17.16,NA,638.618,6.65575,116.819,"dark ambient",3
"365",0.444900149,0.83513,0.36766,474.61832,0.34,-9.788,NA,472.48,0.13275,127.887,"cumbia",4
"366",0.310754057,0.59293,0.59293,305.89342,0,-4.053,0.334706549,302.817,0.34978,124.872,"doom metal",1
"367",0.540216451,0.73971,0.40348,301.92281,5.619,-3.159,NA,301.923,0.23495,136.948,"british pop",4
"368",0.387635478,0.31923,0.31923,135.52281,0.466,-13.781,0,129.927,0.14126,169.878,"jazz fusion",4
"369",0.304547713,0.30834,0.30834,179.9571,0.198,-10.968,NA,166.98,0.30834,100.621,"cabaret",1
"370",0.360648925,1.1531,0.56535,269.76608,2.775,-6.996,0,249.533,0.28115,101.01,"male vocalist",4
"371",0.397775654,0.46482,0.09084,166.16444,0.99,-14.014,NA,160.403,0.09084,157.779,"honky tonk",4
"372",0.526458224,0.77969,0.77969,221.67465,0,-2.838,0.270775999,202.374,0.26828,91.483,"pop punk",4
"373",0.150857762,0.93991,0.33406,212.94975,0.415,-15.046,NA,204.637,0.33406,99.109,"irish folk",4
"374",0.423356106,1.3845,0.5561,261.74649,0.2,-15.008,0.340922756,250.16,0.28411,76.296,"tango",3
"375",0.384601686,1.64604,1.00805,307.33016,4.261,-8.916,NA,289.448,1.00805,92.672,"vocal jazz",4
"376",0.343133497,0.5358,0.5358,225.67138,0.392,-6.908,0.265861049,219.87,0.5358,116.984,"blues-rock",4
"377",0.314428181,1.07804,0.63996,296.14975,0.385,-9.371,NA,284.996,0.42527,139.07,"ccm",4
"378",0.32815742,1.38362,0.18094,203.67628,0,-5.234,NA,203.676,0.18094,98.983,"hard house",4
"379",0.298269163,1.35837,0.36504,56.42404,0.061,-2.704,0,52.512,0.1167,123.695,"dance rock",4
"380",0.35070666,0.28761,0.28761,230.86975,0.078,-3.325,NA,224.299,0.12958,97.151,"technical death metal",4
"381",0.267454194,0.96282,0.29098,134.03383,0,-8.933,0,125.167,0.12363,91.459,"digital hardcore",4
"382",0.453399083,2.09605,1.57555,212.61016,3.692,-8.548,NA,210.245,1.57555,116.11,"heavy metal",4
"383",0.438234414,0.71728,0.71728,188.39465,0.392,-18.397,NA,184.448,0.35924,85.282,"trip hop",3
"384",0.384018129,0.09181,0.09181,152.99873,0.868,-7.812,NA,152.999,0.09181,140.872,"blues-rock",4
"385",0.667294596,1.18553,0.76786,233.03791,2.252,-8.499,NA,229.529,0.55851,144.003,"indie rock",4
"386",0.517259283,0.64742,0.15129,149.99465,0.129,-5.165,NA,146.036,0.15129,120.001,"pop rap",4
"387",0,0.67643,0.32558,152.0322,0.097,-10.274,NA,147.441,0.15415,168.558,"hip hop",4
"388",0.32188269,0.50591,0.0859,200.48934,0,-12.708,NA,190.038,0.0859,146.061,"latin jazz",4
"389",0.510490081,0.69168,0.34694,193.64526,4.29,-5.797,0.304169503,184.082,0.17501,174.019,"gangster rap",4
"390",0.34369745,1.85411,1.18153,158.82404,0.661,-22.35,NA,154.54,0.83817,85.691,"smooth jazz",3
"391",0.332930951,1.50904,0.27194,173.68771,0.314,-7.113,NA,170.91,0.27194,92.606,"charanga",4
"392",0.23345958,0.26379,0.26379,269.40036,0.235,-7.467,NA,262.943,0.0821,163.97,"jazz fusion",4
"393",0.140390475,0.11951,0.11951,176.90077,0.456,-18.724,0,171.915,0.11951,97.619,"tech house",3
"394",0.568491815,0.89598,0.23685,196.72771,0,-5.386,0.528782481,183.687,0.07084,183.808,"celtic punk",4
"395",0.345063467,0.69115,0.69115,281.46893,0.357,-4.583,0.425124658,275.725,0.37772,92.044,"power electronics",3
"396",0.421973968,1.03893,0.56712,224.20853,0,-5.893,0.524969055,214.866,0.32384,126.806,"disco",4
"397",0,0.61402,0.15905,170.31791,0.293,-17.805,0,163.318,0.15905,108.912,"slack key guitar",4
"398",0.328073305,1.06833,0.31018,361.53424,0,-4.228,0.255519804,356.525,0.31018,160.731,"melodic hardcore",4
"399",0.425728131,1.58355,0.34238,182.04689,0.277,-7.693,NA,176.721,0.34238,104.307,"folk rock",3
"400",0.279901462,1.0497,0.1423,367.43791,0.357,-6.622,0,362.458,0.1423,203.964,"salsa",5
"401",0,0.37722,0.37722,175.90812,0.334,-19.263,NA,165.895,0.37722,131.683,"r&b",4
"402",0.613443198,0.87556,0.258,215.53587,0,-2.315,NA,213.008,0.10284,188.924,"alternative metal",4
"403",0.166568299,0.58581,0.11803,234.70975,8.829,-8.299,NA,212.387,0.11803,126.342,"free music",3
"404",0.320919611,1.16934,0.64009,340.11383,0,-12.752,0.525497119,333.201,0.37547,112.097,"space age pop",4
"405",0.412110495,0.89205,0.41383,280.13669,0.148,-13.078,0.503381236,270.501,0.17531,125.147,"jazz funk",4
"406",0.285523231,0.79046,0.11853,170.52689,1.425,-10.231,NA,165.849,0.11853,87.634,"grime",4
"407",0.390641236,0.92358,0.44535,212.71465,0.427,-11.26,0,205.311,0.44535,128.689,"neo soul",4
"408",0.464517526,0.46686,0.03482,277.2371,0,-3.573,0.573019828,272.881,0.03482,140.026,"hip house",4
"409",0.282402199,0.11765,0.11765,120.92036,0.746,-25.146,NA,110.475,0.11765,147.576,"lullaby",1
"410",0.415517083,0.90254,0.27244,492.30322,5.254,-12.091,0.639248489,480.403,0.11473,193.56,"dance rock",4
"411",0.625080481,1.20013,0.16706,260.8322,0.242,-8.576,NA,252.755,0.16706,122.006,"hardcore punk",4
"412",0.457981674,0.40139,0.08357,203.96363,0.212,-6.832,NA,195.785,0.08357,190.01,"dancehall",4
"413",0.423356106,0.70354,0.15699,309.65506,0,-13.481,0.266955186,301,0.15699,111.663,"tango",4
"414",0.347006921,1.19474,0.59622,81.97179,0.2,-6.746,0.299877488,76.167,0.14677,100.76,"power pop",4
"415",0,0.53663,0.249,757.99465,0.444,-16.077,0,744.96,0.249,163.67,"chinese music",4
"416",0.377888131,0.47224,0.47224,196.49261,0,-10.324,0,185.191,0.23888,127.298,"power pop",4
"417",0.393292711,0.55569,0.55569,352.57424,0.34,-13.456,NA,336.283,0.13834,95.633,"latin jazz",1
"418",0.451998594,0.02757,0.02757,221.83138,0,-12.084,NA,213.85,0.02757,160.011,"lovers rock",3
"419",0.491468882,0,0.77759,11.59791,0,-19.461,NA,11.598,0.127,38.233,"rap",4
"420",0.387294172,1.21176,0.48572,281.88689,0.09,-6.608,0.407901717,272.765,0.12926,98.151,"pop folk",4
"421",0.583732613,1.32507,0.65733,256.10404,0.206,-7.758,NA,249.156,0.33163,91.198,"vocal jazz",4
"422",0.516963731,1.10415,0.30652,345.23383,0,-8.832,NA,341.455,0.30652,75.467,"california",5
"423",0.116156134,0.63262,0.63262,122.69669,0.067,-7.458,NA,115.386,0.27005,103.29,"freakbeat",4
"424",0.24305321,1.74419,0.82672,338.36363,0,-14.952,0,330.362,0.19667,65.054,"free jazz",4
"425",0.359290849,0.66416,0.29069,256.62649,0,-12.102,0.225940273,241.801,0.10395,161.796,"rock steady",4
"426",0.34424658,0.24058,0.24058,182.72608,0.16,-15.598,NA,172.838,0.24058,115.258,"ccm",1
"427",0.423356106,0.86344,0.3221,197.17179,0,-12.01,NA,197.172,0.18507,230.992,"tango",4
"428",0.51484988,0.91238,0.2397,291.02975,0,-4.507,0.660344383,271.72,0.2397,179.988,"power metal",3
"429",0.412390713,1.35559,0.69157,293.27628,0,-5.568,0.249944546,293.276,0.19501,90.008,"zouk",4
"430",0.491468882,0.2439,0.2439,334.78485,0.236,-9.636,0.578658188,322.554,0.2439,95.816,"rap",4
"431",0.331642439,1.64893,0.42829,215.82322,0.224,-9.559,0,208.84,0.42829,100.612,"humppa",4
"432",0.557562472,1.44437,0.68966,237.42649,2.786,-4.621,0.542307526,227.498,0.68966,80.41,"post-hardcore",4
"433",0.455825979,0.57828,0.18169,271.5424,0.119,-3.536,0.716321271,267.633,0.18169,150.086,"death metal",4
"434",0.313171602,0.14405,0.14405,207.51628,0.2,-5.786,NA,203.395,0.14405,191.929,"musette",4
"435",0.349873381,0.70037,0.35338,269.87057,0.113,-8.089,0.247625764,258.728,0.18032,173.936,"zouklove",4
"436",0.737884133,2.10678,1.5987,266.73587,2.566,-7.834,0.622435137,252.54,1.5987,117.984,"dance pop",4
"437",0.448452837,0.95363,0.17047,312.76363,0.297,-3.319,0.212045406,308.227,0.17047,153.551,"dubstep",4
"438",0.440107997,0.45847,0.45847,172.19873,0.415,-4.806,0.660369706,170.156,0.23015,131.079,"alternative metal",4
"439",0.333596878,0.40307,0.40307,288.36526,0.543,-10.895,0.476248227,280.729,0.17727,132.973,"funk",1
"440",0.434823431,0.98309,0.3437,191.13751,0.266,-10.862,NA,185.696,0.3437,97.03,"chicago blues",3
"441",0.30710777,0.04055,0.04055,280.45016,0,-9.513,NA,271.163,0.04055,88.137,"roots reggae",4
"442",0.541602503,0.63434,0.1613,359.73179,2.084,-7.301,NA,333.456,0.1613,133.383,"classic rock",4
"443",0.776167742,0.47673,0.0545,180.97587,2.635,-3.637,0.784712266,172.054,0.0545,142.68,"pop rock",4
"444",0.307902094,1.31138,0.18588,217.41669,0.147,-7.041,0.451934553,214.367,0.18588,107.185,"miami bass",4
"445",0.331863557,3.1226,2.53131,150.20363,2.426,-11.927,0.375984302,144.126,2.23332,101.485,"instrumental rock",3
"446",0.317016495,1.15183,0.49909,204.93016,0.305,-4.941,0.445454526,195.141,0.17733,90.636,"surf music",4
"447",0.24305321,4.0502,0.41862,515.97016,0.102,-13.103,NA,495.537,0.14385,61.487,"free jazz",5
"448",0.38479891,0.08249,0.08249,177.57995,0.125,-13.134,NA,167.544,0.08249,152.434,"country blues",1
"449",0.234169894,0.06155,0.06155,257.59302,0.27,-9.224,0.239577511,249.347,0.06155,121.232,"country rock",4
"450",0.334143883,0.22486,0.22486,182.15138,0.166,-20.842,NA,173.447,0.22486,105.268,"jump blues",3
"451",0.473636665,1.11122,0.48063,102.03383,0.45,-5.653,NA,96.897,0.16015,95.655,"dance rock",4
"452",0.419860994,0.22929,0.22929,251.81995,0,-8.654,0.400039657,238.51,0.09834,229.913,"freestyle",3
